1980,17.10. 17:00,Ierland,Bulgarije,3,0
1980,17.10. 17:00,Nederland,Polen,1,1
1980,17.10. 17:00,Noord-Ierland,Engeland,1,5
1980,17.10. 17:00,Schotland,Oostenrijk,1,1
1980,13.10. 17:00,German Democratic Republic,Zwitserland,5,2
1980,10.10. 17:00,Czechoslovakia,Zweden,4,1
1980,10.10. 17:00,Polen,IJsland,2,0
1980,10.10. 17:00,Spanje,Yugoslavia,0,1
1980,26.09. 17:00,Polen,German Democratic Republic,1,1
1980,12.09. 17:00,Engeland,Denemarken,1,0
1980,12.09. 17:00,Griekenland,Sovjet-Unie,1,0
1980,12.09. 17:00,IJsland,German Democratic Republic,0,3
1980,12.09. 17:00,Noorwegen,België,1,2
1980,12.09. 17:00,Zwitserland,Polen,0,2
1980,05.09. 17:00,IJsland,Nederland,0,4
1980,05.09. 17:00,Zweden,Frankrijk,1,3
1980,29.08. 17:00,Oostenrijk,Noorwegen,4,0
1980,04.07. 17:00,Finland,Sovjet-Unie,1,1
1980,09.06. 17:00,IJsland,Zwitserland,1,2
1980,07.06. 17:00,Noorwegen,Schotland,0,4
1980,07.06. 17:00,Zweden,Luxemburg,3,0
1980,06.06. 17:00,Bulgarije,Engeland,0,3
1980,06.06. 17:00,Denemarken,Noord-Ierland,4,0
1980,02.06. 17:00,Malta,Wales,0,2
1980,22.05. 17:00,Zwitserland,IJsland,2,0
1980,19.05. 17:00,Bulgarije,Ierland,1,0
1980,19.05. 17:00,Sovjet-Unie,Hongarije,2,2
1980,13.05. 17:00,Cyprus,Roemenië,1,1
1980,09.05. 17:00,Noorwegen,Portugal,0,1
1980,05.05. 17:00,Zwitserland,German Democratic Republic,0,2
1980,02.05. 17:00,Hongarije,Griekenland,0,0
1980,02.05. 17:00,Ierland,Denemarken,2,0
1980,02.05. 17:00,Noord-Ierland,Bulgarije,2,0
1980,02.05. 17:00,Oostenrijk,België,0,0
1980,02.05. 17:00,Polen,Nederland,2,0
1980,02.05. 17:00,Wales,Duitsland,0,2
