Zaterdag 2 juni 2007,Griekenland,Hongarije,2,0
Zaterdag 2 juni 2007,Estland,Kroatië,0,1
Zaterdag 2 juni 2007,Letland,Spanje,0,2
Zaterdag 2 juni 2007,Albanië,Luxemburg,2,0
Zaterdag 2 juni 2007,België,Portugal,1,2
Zaterdag 2 juni 2007,Slovenië,Roemenië,1,2
Zaterdag 2 juni 2007,Faeröer Eil.,Italië,1,2
Zaterdag 2 juni 2007,Frankrijk,Oekraïne,2,0
Woensdag 6 juni 2007,Kazachstan,Azerbeidzjan,1,1
Woensdag 6 juni 2007,Armenië,Polen,1,0
Woensdag 6 juni 2007,Andorra,Israël,0,2
Woensdag 6 juni 2007,Faeröer Eil.,Schotland,0,2
Woensdag 6 juni 2007,Noorwegen,Hongarije,4,0
Woensdag 6 juni 2007,Bulgarije,Wit-Rusland,2,1
Woensdag 6 juni 2007,Finland,België,2,0
Woensdag 6 juni 2007,Roemenië,Slovenië,2,0
Woensdag 6 juni 2007,Bosnië-Herzeg.,Malta,1,0
Woensdag 6 juni 2007,Zweden,IJsland,5,0
Woensdag 6 juni 2007,Luxemburg,Albanië,0,3
Woensdag 6 juni 2007,Griekenland,Moldavië,2,1
Woensdag 6 juni 2007,Duitsland,Slowakije,2,1
Woensdag 6 juni 2007,Kroatië,Rusland,0,0
Woensdag 6 juni 2007,Estland,Engeland,0,3
Woensdag 6 juni 2007,Liechtenstein,Spanje,0,2
Woensdag 6 juni 2007,Letland,Denemarken,0,2
Woensdag 6 juni 2007,Litouwen,Italië,0,2
Woensdag 6 juni 2007,Frankrijk,Georgië,1,0
Woensdag 22 augustus 2007,Estland,Andorra,2,1
Woensdag 22 augustus 2007,Armenië,Portugal,1,1
Woensdag 22 augustus 2007,Finland,Kazachstan,2,1
Woensdag 22 augustus 2007,Noord-Ierland,Liechtenstein,3,1
Woensdag 22 augustus 2007,België,Servië,3,2
Woensdag 22 augustus 2007,San Marino,Cyprus,0,1
Zaterdag 8 september 2007,Hongarije,Bosnië-Herzeg.,1,0
Zaterdag 8 september 2007,Schotland,Litouwen,3,1
Zaterdag 8 september 2007,Rusland,N Macedonië,3,0
Zaterdag 8 september 2007,Luxemburg,Slovenië,0,3
Zaterdag 8 september 2007,Georgië,Oekraïne,1,1
Zaterdag 8 september 2007,Engeland,Israël,3,0
Zaterdag 8 september 2007,Wit-Rusland,Roemenië,1,3
Zaterdag 8 september 2007,Letland,Noord-Ierland,1,0
Zaterdag 8 september 2007,Malta,Turkije,2,2
Zaterdag 8 september 2007,Moldavië,Noorwegen,0,1
Zaterdag 8 september 2007,San Marino,Tsjechië,0,3
Zaterdag 8 september 2007,Servië,Finland,0,0
Zaterdag 8 september 2007,Slowakije,Ierland,2,2
Zaterdag 8 september 2007,Wales,Duitsland,0,2
Zaterdag 8 september 2007,Kroatië,Estland,2,0
Zaterdag 8 september 2007,Zweden,Denemarken,0,0
Zaterdag 8 september 2007,Nederland,Bulgarije,2,0
Zaterdag 8 september 2007,Italië,Frankrijk,0,0
Zaterdag 8 september 2007,IJsland,Spanje,1,1
Zaterdag 8 september 2007,Portugal,Polen,2,2
Woensdag 12 september 2007,Kazachstan,België,2,2
Woensdag 12 september 2007,Andorra,Kroatië,0,6
Woensdag 12 september 2007,Finland,Polen,0,0
Woensdag 12 september 2007,Slowakije,Wales,2,5
Woensdag 12 september 2007,Noorwegen,Griekenland,2,2
Woensdag 12 september 2007,Cyprus,San Marino,3,0
Woensdag 12 september 2007,Litouwen,Faeröer Eil.,2,1
Woensdag 12 september 2007,IJsland,Noord-Ierland,2,1
Woensdag 12 september 2007,Turkije,Hongarije,3,0
Woensdag 12 september 2007,Bulgarije,Luxemburg,3,0
Woensdag 12 september 2007,Bosnië-Herzeg.,Moldavië,0,1
Woensdag 12 september 2007,Denemarken,Liechtenstein,4,0
Woensdag 12 september 2007,Slovenië,Wit-Rusland,1,0
Woensdag 12 september 2007,Tsjechië,Ierland,1,0
Woensdag 12 september 2007,N Macedonië,Estland,1,1
Woensdag 12 september 2007,Albanië,Nederland,0,1
Woensdag 12 september 2007,Oekraïne,Italië,1,2
Woensdag 12 september 2007,Engeland,Rusland,3,0
Woensdag 12 september 2007,Frankrijk,Schotland,0,1
Woensdag 12 september 2007,Spanje,Letland,2,0
Woensdag 12 september 2007,Portugal,Servië,1,1
Zaterdag 13 oktober 2007,Slowakije,San Marino,7,0
Zaterdag 13 oktober 2007,Engeland,Estland,3,0
Zaterdag 13 oktober 2007,Schotland,Oekraïne,3,1
Zaterdag 13 oktober 2007,Hongarije,Malta,2,0
Zaterdag 13 oktober 2007,Wit-Rusland,Luxemburg,0,1
Zaterdag 13 oktober 2007,Armenië,Servië,0,0
Zaterdag 13 oktober 2007,Faeröer Eil.,Frankrijk,0,6
Zaterdag 13 oktober 2007,IJsland,Letland,2,4
Zaterdag 13 oktober 2007,Azerbeidzjan,Portugal,0,2
Zaterdag 13 oktober 2007,Cyprus,Wales,3,1
Zaterdag 13 oktober 2007,Liechtenstein,Zweden,0,3
Zaterdag 13 oktober 2007,Roemenië,Nederland,1,0
Zaterdag 13 oktober 2007,Moldavië,Turkije,1,1
Zaterdag 13 oktober 2007,Denemarken,Spanje,1,3
Zaterdag 13 oktober 2007,Kroatië,Israël,1,0
Zaterdag 13 oktober 2007,Griekenland,Bosnië-Herzeg.,3,2
Zaterdag 13 oktober 2007,Slovenië,Albanië,0,0
Zaterdag 13 oktober 2007,Polen,Kazachstan,3,1
Zaterdag 13 oktober 2007,Ierland,Duitsland,0,0
Zaterdag 13 oktober 2007,België,Finland,0,0
Zaterdag 13 oktober 2007,Italië,Georgië,2,0
Woensdag 17 oktober 2007,Kazachstan,Portugal,1,2
Woensdag 17 oktober 2007,Rusland,Engeland,2,1
Woensdag 17 oktober 2007,Azerbeidzjan,Servië,1,6
Woensdag 17 oktober 2007,Oekraïne,Faeröer Eil.,5,0
Woensdag 17 oktober 2007,Georgië,Schotland,2,0
Woensdag 17 oktober 2007,Malta,Moldavië,2,3
Woensdag 17 oktober 2007,Turkije,Griekenland,0,1
Woensdag 17 oktober 2007,N Macedonië,Andorra,3,0
Woensdag 17 oktober 2007,Denemarken,Letland,3,1
Woensdag 17 oktober 2007,Liechtenstein,IJsland,3,0
Woensdag 17 oktober 2007,San Marino,Wales,1,2
Woensdag 17 oktober 2007,Luxemburg,Roemenië,0,2
Woensdag 17 oktober 2007,Bosnië-Herzeg.,Noorwegen,0,2
Woensdag 17 oktober 2007,Ierland,Cyprus,1,1
Woensdag 17 oktober 2007,Zweden,Noord-Ierland,1,1
Woensdag 17 oktober 2007,Nederland,Slovenië,2,0
Woensdag 17 oktober 2007,Duitsland,Tsjechië,0,3
Woensdag 17 oktober 2007,Albanië,Bulgarije,1,1
Woensdag 17 oktober 2007,België,Armenië,3,0
Woensdag 17 oktober 2007,Frankrijk,Litouwen,2,0
Zaterdag 17 november 2007,Finland,Azerbeidzjan,2,1
Zaterdag 17 november 2007,Wales,Ierland,2,2
Zaterdag 17 november 2007,Letland,Liechtenstein,4,1
Zaterdag 17 november 2007,Bulgarije,Roemenië,1,0
Zaterdag 17 november 2007,Moldavië,Hongarije,3,0
Zaterdag 17 november 2007,Andorra,Estland,0,2
Zaterdag 17 november 2007,Schotland,Italië,1,2
Zaterdag 17 november 2007,Noorwegen,Turkije,1,2
Zaterdag 17 november 2007,Israël,Rusland,2,1
Zaterdag 17 november 2007,Litouwen,Oekraïne,2,0
Zaterdag 17 november 2007,Duitsland,Cyprus,4,0
Zaterdag 17 november 2007,N Macedonië,Kroatië,2,0
Zaterdag 17 november 2007,Albanië,Wit-Rusland,2,4
Zaterdag 17 november 2007,Griekenland,Malta,5,0
Zaterdag 17 november 2007,Tsjechië,Slowakije,3,1
Zaterdag 17 november 2007,Nederland,Luxemburg,1,0
Zaterdag 17 november 2007,Polen,België,2,0
Zaterdag 17 november 2007,Noord-Ierland,Denemarken,2,1
Zaterdag 17 november 2007,Spanje,Zweden,3,0
Zaterdag 17 november 2007,Portugal,Armenië,1,0
Woensdag 21 november 2007,Armenië,Kazachstan,0,1
Woensdag 21 november 2007,Georgië,Litouwen,0,2
Woensdag 21 november 2007,Roemenië,Albanië,6,1
Woensdag 21 november 2007,Cyprus,Tsjechië,0,2
Woensdag 21 november 2007,Israël,N Macedonië,1,0
Woensdag 21 november 2007,Wit-Rusland,Nederland,2,1
Woensdag 21 november 2007,Slovenië,Bulgarije,0,2
Woensdag 21 november 2007,Azerbeidzjan,België,0,1
Woensdag 21 november 2007,Malta,Noorwegen,1,4
Woensdag 21 november 2007,Turkije,Bosnië-Herzeg.,1,0
Woensdag 21 november 2007,Denemarken,IJsland,3,0
Woensdag 21 november 2007,Spanje,Noord-Ierland,1,0
Woensdag 21 november 2007,Zweden,Letland,2,1
Woensdag 21 november 2007,Hongarije,Griekenland,1,2
Woensdag 21 november 2007,Duitsland,Wales,0,0
Woensdag 21 november 2007,San Marino,Slowakije,0,5
Woensdag 21 november 2007,Italië,Faeröer Eil.,3,1
Woensdag 21 november 2007,Oekraïne,Frankrijk,2,2
Woensdag 21 november 2007,Portugal,Finland,0,0
Woensdag 21 november 2007,Servië,Polen,2,2
Woensdag 21 november 2007,Andorra,Rusland,0,1
Woensdag 21 november 2007,Engeland,Kroatië,2,3
Zaterdag 24 november 2007,Servië,Kazachstan,1,0
Zaterdag 7 juni 2008,Zwitserland,Tsjechië,0,1
Zaterdag 7 juni 2008,Portugal,Turkije,2,0
Zondag 8 juni 2008,Oostenrijk,Kroatië,0,1
Zondag 8 juni 2008,Duitsland,Polen,2,0
Maandag 9 juni 2008,Roemenië,Frankrijk,0,0
Maandag 9 juni 2008,Nederland,Italië,3,0
Dinsdag 10 juni 2008,Spanje,Rusland,4,1
Dinsdag 10 juni 2008,Griekenland,Zweden,0,2
Woensdag 11 juni 2008,Tsjechië,Portugal,1,3
Woensdag 11 juni 2008,Zwitserland,Turkije,1,2
Donderdag 12 juni 2008,Kroatië,Duitsland,2,1
Donderdag 12 juni 2008,Oostenrijk,Polen,1,1
Vrijdag 13 juni 2008,Italië,Roemenië,1,1
Vrijdag 13 juni 2008,Nederland,Frankrijk,4,1
Zaterdag 14 juni 2008,Zweden,Spanje,1,2
Zaterdag 14 juni 2008,Griekenland,Rusland,0,1
Zondag 15 juni 2008,Zwitserland,Portugal,2,0
Zondag 15 juni 2008,Turkije,Tsjechië,3,2
Maandag 16 juni 2008,Oostenrijk,Duitsland,0,1
Maandag 16 juni 2008,Polen,Kroatië,0,1
Dinsdag 17 juni 2008,Nederland,Roemenië,2,0
Dinsdag 17 juni 2008,Frankrijk,Italië,0,2
Woensdag 18 juni 2008,Griekenland,Spanje,1,2
Woensdag 18 juni 2008,Rusland,Zweden,2,0
Donderdag 19 juni 2008,Portugal,Duitsland,2,3
Vrijdag 20 juni 2008,Kroatië,Turkije,1,1
Zaterdag 21 juni 2008,Nederland,Rusland,1,3
Zondag 22 juni 2008,Spanje,Italië,0,0
Woensdag 25 juni 2008,Duitsland,Turkije,3,2
Donderdag 26 juni 2008,Rusland,Spanje,0,3
Zondag 29 juni 2008,Duitsland,Spanje,0,1
Woensdag 3 juni 1998,Estland,Faeröer Eil.,5,0
Dinsdag 18 augustus 1998,Bosnië-Herzeg.,Faeröer Eil.,1,0
Dinsdag 1 september 1998,Roemenië,Liechtenstein,7,0
Vrijdag 4 september 1998,Wales,Italië,0,2
Vrijdag 4 september 1998,Wit-Rusland,Denemarken,0,0
Vrijdag 4 september 1998,Georgië,Albanië,1,0
Vrijdag 4 september 1998,Turkije,Noord-Ierland,3,0
Vrijdag 4 september 1998,Finland,Moldavië,3,2
Vrijdag 4 september 1998,Armenië,Andorra,3,1
Vrijdag 4 september 1998,Oekraïne,Rusland,3,2
Vrijdag 4 september 1998,IJsland,Frankrijk,1,1
Vrijdag 4 september 1998,Zweden,Engeland,2,1
Vrijdag 4 september 1998,Cyprus,Spanje,3,2
Vrijdag 4 september 1998,Oostenrijk,Israël,1,1
Vrijdag 4 september 1998,Slowakije,Azerbeidzjan,3,0
Vrijdag 4 september 1998,Ierland,Kroatië,2,0
Vrijdag 4 september 1998,Litouwen,Schotland,0,0
Vrijdag 4 september 1998,Bosnië-Herzeg.,Estland,1,1
Zaterdag 5 september 1998,Noorwegen,Letland,1,3
Zaterdag 5 september 1998,Griekenland,Slovenië,2,2
Zaterdag 5 september 1998,Bulgarije,Polen,0,3
Zaterdag 5 september 1998,Hongarije,Portugal,1,3
Zaterdag 5 september 1998,N Macedonië,Malta,4,0
Zaterdag 5 september 1998,Faeröer Eil.,Tsjechië,0,1
Vrijdag 9 oktober 1998,Italië,Zwitserland,2,0
Vrijdag 9 oktober 1998,Denemarken,Wales,1,2
Vrijdag 9 oktober 1998,Slovenië,Noorwegen,1,2
Vrijdag 9 oktober 1998,Letland,Georgië,1,0
Vrijdag 9 oktober 1998,Turkije,Duitsland,1,0
Vrijdag 9 oktober 1998,Noord-Ierland,Finland,1,0
Vrijdag 9 oktober 1998,Rusland,Frankrijk,2,3
Vrijdag 9 oktober 1998,Armenië,IJsland,0,0
Vrijdag 9 oktober 1998,Andorra,Oekraïne,0,2
Vrijdag 9 oktober 1998,Engeland,Bulgarije,0,0
Vrijdag 9 oktober 1998,Polen,Luxemburg,3,0
Vrijdag 9 oktober 1998,Cyprus,Oostenrijk,0,3
Vrijdag 9 oktober 1998,San Marino,Israël,0,5
Vrijdag 9 oktober 1998,Azerbeidzjan,Hongarije,0,4
Vrijdag 9 oktober 1998,Liechtenstein,Slowakije,0,4
Vrijdag 9 oktober 1998,Portugal,Roemenië,0,1
Vrijdag 9 oktober 1998,Malta,Kroatië,1,4
Vrijdag 9 oktober 1998,Schotland,Estland,3,2
Vrijdag 9 oktober 1998,Bosnië-Herzeg.,Tsjechië,1,3
Vrijdag 9 oktober 1998,Litouwen,Faeröer Eil.,0,0
Dinsdag 13 oktober 1998,Wales,Wit-Rusland,3,2
Dinsdag 13 oktober 1998,Zwitserland,Denemarken,1,1
Dinsdag 13 oktober 1998,Slovenië,Letland,1,0
Dinsdag 13 oktober 1998,Noorwegen,Albanië,2,2
Dinsdag 13 oktober 1998,Griekenland,Georgië,3,0
Dinsdag 13 oktober 1998,Moldavië,Duitsland,1,3
Dinsdag 13 oktober 1998,Turkije,Finland,1,3
Dinsdag 13 oktober 1998,Frankrijk,Andorra,2,0
Dinsdag 13 oktober 1998,Oekraïne,Armenië,2,0
Dinsdag 13 oktober 1998,IJsland,Rusland,1,0
Dinsdag 13 oktober 1998,Bulgarije,Zweden,0,1
Dinsdag 13 oktober 1998,Luxemburg,Engeland,0,3
Dinsdag 13 oktober 1998,Israël,Spanje,1,2
Dinsdag 13 oktober 1998,San Marino,Oostenrijk,1,4
Dinsdag 13 oktober 1998,Liechtenstein,Azerbeidzjan,2,1
Dinsdag 13 oktober 1998,Hongarije,Roemenië,1,1
Dinsdag 13 oktober 1998,Slowakije,Portugal,0,3
Dinsdag 13 oktober 1998,Ierland,Malta,5,0
Dinsdag 13 oktober 1998,Kroatië,N Macedonië,3,2
Dinsdag 13 oktober 1998,Schotland,Faeröer Eil.,2,1
Dinsdag 13 oktober 1998,Litouwen,Bosnië-Herzeg.,4,2
Dinsdag 13 oktober 1998,Tsjechië,Estland,4,1
Dinsdag 17 november 1998,Albanië,Griekenland,0,0
Dinsdag 17 november 1998,Noord-Ierland,Moldavië,2,2
Dinsdag 17 november 1998,San Marino,Cyprus,0,1
Dinsdag 17 november 1998,Yugoslavia,Ierland,1,0
Dinsdag 17 november 1998,Malta,N Macedonië,1,2
Dinsdag 9 februari 1999,Cyprus,San Marino,4,0
Dinsdag 9 februari 1999,Malta,Yugoslavia,0,3
Donderdag 25 maart 1999,Portugal,Azerbeidzjan,7,0
Vrijdag 26 maart 1999,Wit-Rusland,Zwitserland,0,1
Vrijdag 26 maart 1999,Denemarken,Italië,1,2
Vrijdag 26 maart 1999,Georgië,Slovenië,1,1
Vrijdag 26 maart 1999,Griekenland,Noorwegen,0,2
Vrijdag 26 maart 1999,Noord-Ierland,Duitsland,0,3
Vrijdag 26 maart 1999,Turkije,Moldavië,2,0
Vrijdag 26 maart 1999,Andorra,IJsland,0,2
Vrijdag 26 maart 1999,Frankrijk,Oekraïne,0,0
Vrijdag 26 maart 1999,Armenië,Rusland,0,3
Vrijdag 26 maart 1999,Engeland,Polen,3,1
Vrijdag 26 maart 1999,Zweden,Luxemburg,2,0
Vrijdag 26 maart 1999,Spanje,Oostenrijk,9,0
Vrijdag 26 maart 1999,Hongarije,Liechtenstein,5,0
Vrijdag 26 maart 1999,Roemenië,Slowakije,0,0
Vrijdag 26 maart 1999,Tsjechië,Litouwen,2,0
Zaterdag 27 maart 1999,Israël,Cyprus,3,0
Dinsdag 30 maart 1999,Italië,Wit-Rusland,1,1
Dinsdag 30 maart 1999,Zwitserland,Wales,2,0
Dinsdag 30 maart 1999,Letland,Griekenland,0,0
Dinsdag 30 maart 1999,Duitsland,Finland,2,0
Dinsdag 30 maart 1999,Moldavië,Noord-Ierland,0,0
Dinsdag 30 maart 1999,Oekraïne,IJsland,1,1
Dinsdag 30 maart 1999,Rusland,Andorra,6,1
Dinsdag 30 maart 1999,Frankrijk,Armenië,2,0
Dinsdag 30 maart 1999,Luxemburg,Bulgarije,0,2
Dinsdag 30 maart 1999,Polen,Zweden,0,1
Dinsdag 30 maart 1999,San Marino,Spanje,0,6
Dinsdag 30 maart 1999,Azerbeidzjan,Roemenië,0,1
Dinsdag 30 maart 1999,Slowakije,Hongarije,0,0
Dinsdag 30 maart 1999,Liechtenstein,Portugal,0,5
Dinsdag 30 maart 1999,Litouwen,Estland,1,2
Dinsdag 30 maart 1999,Schotland,Tsjechië,1,2
Dinsdag 27 april 1999,Georgië,Noorwegen,1,4
Dinsdag 27 april 1999,Letland,Albanië,0,0
Dinsdag 27 april 1999,Oostenrijk,San Marino,7,0
Zaterdag 29 mei 1999,Noorwegen,Georgië,1,0
Donderdag 3 juni 1999,Duitsland,Moldavië,6,1
Donderdag 3 juni 1999,Polen,Bulgarije,2,0
Vrijdag 4 juni 1999,Denemarken,Wit-Rusland,1,0
Vrijdag 4 juni 1999,Italië,Wales,4,0
Vrijdag 4 juni 1999,Albanië,Noorwegen,1,2
Vrijdag 4 juni 1999,Georgië,Griekenland,1,2
Vrijdag 4 juni 1999,Letland,Slovenië,1,2
Vrijdag 4 juni 1999,Finland,Turkije,2,4
Vrijdag 4 juni 1999,Frankrijk,Rusland,2,3
Vrijdag 4 juni 1999,Oekraïne,Andorra,4,0
Vrijdag 4 juni 1999,IJsland,Armenië,2,0
Vrijdag 4 juni 1999,Engeland,Zweden,0,0
Vrijdag 4 juni 1999,Spanje,San Marino,9,0
Vrijdag 4 juni 1999,Roemenië,Hongarije,2,0
Vrijdag 4 juni 1999,Azerbeidzjan,Liechtenstein,4,0
Vrijdag 4 juni 1999,Portugal,Slowakije,1,0
Vrijdag 4 juni 1999,N Macedonië,Kroatië,1,1
Vrijdag 4 juni 1999,Bosnië-Herzeg.,Litouwen,2,0
Vrijdag 4 juni 1999,Estland,Tsjechië,0,2
Vrijdag 4 juni 1999,Faeröer Eil.,Schotland,1,1
Zaterdag 5 juni 1999,Israël,Oostenrijk,5,0
Maandag 7 juni 1999,Yugoslavia,Malta,4,1
Dinsdag 8 juni 1999,Wales,Denemarken,0,2
Dinsdag 8 juni 1999,Zwitserland,Italië,0,0
Dinsdag 8 juni 1999,Albanië,Slovenië,0,1
Dinsdag 8 juni 1999,Griekenland,Letland,1,2
Dinsdag 8 juni 1999,Moldavië,Finland,0,0
Dinsdag 8 juni 1999,Rusland,IJsland,1,0
Dinsdag 8 juni 1999,Armenië,Oekraïne,0,0
Dinsdag 8 juni 1999,Andorra,Frankrijk,0,1
Dinsdag 8 juni 1999,Bulgarije,Engeland,1,1
Dinsdag 8 juni 1999,Luxemburg,Polen,2,3
Dinsdag 8 juni 1999,Hongarije,Slowakije,0,1
Dinsdag 8 juni 1999,Portugal,Liechtenstein,8,0
Dinsdag 8 juni 1999,Roemenië,Azerbeidzjan,4,0
Dinsdag 8 juni 1999,Ierland,N Macedonië,1,0
Dinsdag 8 juni 1999,Faeröer Eil.,Bosnië-Herzeg.,2,2
Dinsdag 8 juni 1999,Tsjechië,Schotland,3,2
Dinsdag 8 juni 1999,Estland,Litouwen,1,2
Dinsdag 17 augustus 1999,Slovenië,Albanië,2,0
Dinsdag 17 augustus 1999,Yugoslavia,Kroatië,0,0
Vrijdag 20 augustus 1999,Kroatië,Malta,2,1
Dinsdag 31 augustus 1999,Ierland,Yugoslavia,2,1
Vrijdag 3 september 1999,Faeröer Eil.,Estland,0,2
Vrijdag 3 september 1999,Bosnië-Herzeg.,Schotland,1,2
Vrijdag 3 september 1999,Denemarken,Zwitserland,2,1
Vrijdag 3 september 1999,Wit-Rusland,Wales,1,2
Vrijdag 3 september 1999,Albanië,Letland,3,3
Vrijdag 3 september 1999,Noorwegen,Griekenland,1,0
Vrijdag 3 september 1999,Slovenië,Georgië,2,1
Vrijdag 3 september 1999,Noord-Ierland,Turkije,0,3
Vrijdag 3 september 1999,Finland,Duitsland,1,2
Vrijdag 3 september 1999,IJsland,Andorra,3,0
Vrijdag 3 september 1999,Oekraïne,Frankrijk,0,0
Vrijdag 3 september 1999,Rusland,Armenië,2,0
Vrijdag 3 september 1999,Engeland,Luxemburg,6,0
Vrijdag 3 september 1999,Zweden,Bulgarije,1,0
Vrijdag 3 september 1999,Oostenrijk,Spanje,1,3
Vrijdag 3 september 1999,Slowakije,Roemenië,1,5
Vrijdag 3 september 1999,Liechtenstein,Hongarije,0,0
Vrijdag 3 september 1999,Azerbeidzjan,Portugal,1,1
Vrijdag 3 september 1999,Kroatië,Ierland,1,0
Vrijdag 3 september 1999,Litouwen,Tsjechië,0,4
Zaterdag 4 september 1999,Cyprus,Israël,3,2
Zaterdag 4 september 1999,Yugoslavia,N Macedonië,3,1
Dinsdag 7 september 1999,Faeröer Eil.,Litouwen,0,1
Dinsdag 7 september 1999,Estland,Schotland,0,0
Dinsdag 7 september 1999,Tsjechië,Bosnië-Herzeg.,3,0
Dinsdag 7 september 1999,Italië,Denemarken,2,3
Dinsdag 7 september 1999,Zwitserland,Wit-Rusland,2,0
Dinsdag 7 september 1999,Noorwegen,Slovenië,4,0
Dinsdag 7 september 1999,Georgië,Letland,2,2
Dinsdag 7 september 1999,Moldavië,Turkije,1,1
Dinsdag 7 september 1999,Duitsland,Noord-Ierland,4,0
Dinsdag 7 september 1999,Andorra,Rusland,1,2
Dinsdag 7 september 1999,Armenië,Frankrijk,2,3
Dinsdag 7 september 1999,IJsland,Oekraïne,0,1
Dinsdag 7 september 1999,Luxemburg,Zweden,0,1
Dinsdag 7 september 1999,Polen,Engeland,0,0
Dinsdag 7 september 1999,Spanje,Cyprus,8,0
Dinsdag 7 september 1999,Israël,San Marino,8,0
Dinsdag 7 september 1999,Hongarije,Azerbeidzjan,3,0
Dinsdag 7 september 1999,Roemenië,Portugal,1,1
Dinsdag 7 september 1999,Slowakije,Liechtenstein,2,0
Dinsdag 7 september 1999,N Macedonië,Yugoslavia,2,4
Dinsdag 7 september 1999,Malta,Ierland,2,3
Maandag 4 oktober 1999,Schotland,Bosnië-Herzeg.,1,0
Dinsdag 5 oktober 1999,Griekenland,Albanië,2,0
Vrijdag 8 oktober 1999,Tsjechië,Faeröer Eil.,2,0
Vrijdag 8 oktober 1999,Estland,Bosnië-Herzeg.,1,4
Vrijdag 8 oktober 1999,Schotland,Litouwen,3,0
Vrijdag 8 oktober 1999,Wit-Rusland,Italië,0,0
Vrijdag 8 oktober 1999,Wales,Zwitserland,0,2
Vrijdag 8 oktober 1999,Slovenië,Griekenland,0,3
Vrijdag 8 oktober 1999,Albanië,Georgië,2,1
Vrijdag 8 oktober 1999,Letland,Noorwegen,1,2
Vrijdag 8 oktober 1999,Finland,Noord-Ierland,4,1
Vrijdag 8 oktober 1999,Duitsland,Turkije,0,0
Vrijdag 8 oktober 1999,Andorra,Armenië,0,3
Vrijdag 8 oktober 1999,Rusland,Oekraïne,1,1
Vrijdag 8 oktober 1999,Frankrijk,IJsland,3,2
Vrijdag 8 oktober 1999,Zweden,Polen,2,0
Vrijdag 8 oktober 1999,Azerbeidzjan,Slowakije,0,1
Vrijdag 8 oktober 1999,Portugal,Hongarije,3,0
Vrijdag 8 oktober 1999,Liechtenstein,Roemenië,0,3
Vrijdag 8 oktober 1999,Kroatië,Yugoslavia,2,2
Vrijdag 8 oktober 1999,N Macedonië,Ierland,1,1
Zaterdag 9 oktober 1999,Bulgarije,Luxemburg,3,0
Zaterdag 9 oktober 1999,Spanje,Israël,3,0
Zaterdag 9 oktober 1999,Oostenrijk,Cyprus,3,1
Vrijdag 12 november 1999,Ierland,Turkije,1,1
Vrijdag 12 november 1999,Slovenië,Oekraïne,2,1
Vrijdag 12 november 1999,Schotland,Engeland,0,2
Zaterdag 13 november 1999,Israël,Denemarken,0,5
Dinsdag 16 november 1999,Turkije,Ierland,0,0
Dinsdag 16 november 1999,Oekraïne,Slovenië,1,1
Dinsdag 16 november 1999,Denemarken,Israël,3,0
Dinsdag 16 november 1999,Engeland,Schotland,0,1
Zaterdag 10 juni 2000,Frankrijk,Denemarken,3,0
Zaterdag 10 juni 2000,Nederland,Tsjechië,1,0
Maandag 12 juni 2000,Spanje,Noorwegen,0,1
Maandag 12 juni 2000,Yugoslavia,Slovenië,3,3
Donderdag 15 juni 2000,Tsjechië,Frankrijk,1,2
Donderdag 15 juni 2000,Denemarken,Nederland,0,3
Zaterdag 17 juni 2000,Slovenië,Spanje,1,2
Zaterdag 17 juni 2000,Noorwegen,Yugoslavia,0,1
Dinsdag 20 juni 2000,Yugoslavia,Spanje,3,4
Dinsdag 20 juni 2000,Slovenië,Noorwegen,0,0
Dinsdag 20 juni 2000,Denemarken,Tsjechië,0,2
Dinsdag 20 juni 2000,Frankrijk,Nederland,2,3
Vrijdag 23 juni 2000,Turkije,Portugal,0,2
Vrijdag 23 juni 2000,Italië,Roemenië,2,0
Zaterdag 24 juni 2000,Nederland,Yugoslavia,6,1
Zaterdag 24 juni 2000,Spanje,Frankrijk,1,2
Dinsdag 27 juni 2000,Frankrijk,Portugal,1,1
Woensdag 28 juni 2000,Italië,Nederland,0,0
Zaterdag 1 juli 2000,Frankrijk,Italië,1,1
Woensdag 20 april 1994,Noord-Ierland,Liechtenstein,4,1
Zondag 4 september 1994,Estland,Kroatië,0,2
Zondag 4 september 1994,Israël,Polen,2,1
Dinsdag 6 september 1994,Tsjechië,Malta,6,1
Woensdag 7 september 1994,België,Armenië,2,0
Woensdag 7 september 1994,N Macedonië,Denemarken,1,1
Woensdag 7 september 1994,Cyprus,Spanje,1,2
Woensdag 7 september 1994,IJsland,Zweden,0,1
Woensdag 7 september 1994,Hongarije,Turkije,2,2
Woensdag 7 september 1994,Slovenië,Italië,1,1
Woensdag 7 september 1994,Oekraïne,Litouwen,0,2
Woensdag 7 september 1994,Luxemburg,Nederland,0,4
Woensdag 7 september 1994,Noorwegen,Wit-Rusland,1,0
Woensdag 7 september 1994,Liechtenstein,Oostenrijk,0,4
Woensdag 7 september 1994,Letland,Ierland,0,3
Woensdag 7 september 1994,Noord-Ierland,Portugal,1,2
Woensdag 7 september 1994,Georgië,Moldavië,0,1
Woensdag 7 september 1994,Wales,Albanië,2,0
Woensdag 7 september 1994,Finland,Schotland,0,2
Woensdag 7 september 1994,Faeröer Eil.,Griekenland,1,5
Woensdag 7 september 1994,Roemenië,Azerbeidzjan,3,0
Woensdag 7 september 1994,Slowakije,Frankrijk,0,0
Zaterdag 8 oktober 1994,Armenië,Cyprus,0,0
Zaterdag 8 oktober 1994,Estland,Italië,0,2
