2008,8,30,Nederland,Zwitserland,1,1
2008,9,27,Griekenland,Servië,0,5
2008,9,27,Polen,Rusland,1,4
2008,9,27,Frankrijk,IJsland,2,1
2008,9,27,Zweden,Roemenië,2,0
2008,9,27,Oekraïne,Portugal,1,1
2008,9,27,Nederland,België,3,0
2008,9,28,Tsjechië,Engeland,1,5
2008,9,28,Schotland,Slowakije,6,0
2008,10,1,Zwitserland,Duitsland,0,3
2008,10,1,Denemarken,Oekraïne,1,0
2008,10,1,Zweden,Ierland,1,0
2008,10,2,Rusland,Noorwegen,0,0
2008,10,2,Italië,Hongarije,3,0
2008,10,2,Griekenland,Slovenië,4,6
2008,10,2,Spanje,Engeland,2,2
2008,10,25,Tsjechië,Italië,0,1
2008,10,25,Spanje,Nederland,0,2
2008,10,26,Slovenië,Oekraïne,0,3
2008,10,26,Ierland,IJsland,1,1
2008,10,26,Schotland,Rusland,2,3
2008,10,29,Italië,Tsjechië,2,1
2008,10,30,Rusland,Schotland,1,2
2008,10,30,Oekraïne,Slovenië,2,0
2008,10,30,IJsland,Ierland,3,0
2008,10,30,Nederland,Spanje,2,0
2009,8,23,Oekraïne,Nederland,0,2
2009,8,23,Finland,Denemarken,1,0
2009,8,24,Duitsland,Noorwegen,4,0
2009,8,24,IJsland,Frankrijk,1,3
2009,8,25,Engeland,Italië,1,2
2009,8,25,Zweden,Rusland,3,0
2009,8,26,Oekraïne,Denemarken,1,2
2009,8,26,Nederland,Finland,1,2
2009,8,27,Frankrijk,Duitsland,1,5
2009,8,27,IJsland,Noorwegen,0,1
2009,8,28,Italië,Zweden,0,2
2009,8,28,Engeland,Rusland,3,2
2009,8,29,Finland,Oekraïne,0,1
2009,8,29,Denemarken,Nederland,1,2
2009,8,30,Noorwegen,Frankrijk,1,1
2009,8,30,Duitsland,IJsland,1,0
2009,8,31,Rusland,Italië,0,2
2009,8,31,Zweden,Engeland,1,1
2009,9,3,Finland,Engeland,2,3
2009,9,3,Nederland,Frankrijk,0,0
2009,9,4,Duitsland,Italië,2,1
2009,9,4,Zweden,Noorwegen,1,3
2009,9,6,Engeland,Nederland,2,1
2009,9,7,Duitsland,Noorwegen,3,1
2009,9,10,Engeland,Duitsland,2,6
2006,8,16,Estland,N Macedonië,0,1
2006,8,16,België,Kazachstan,0,0
2006,8,16,Faeröer Eil.,Georgië,0,6
2006,9,2,Tsjechië,Wales,2,1
2006,9,2,Duitsland,Ierland,1,0
2006,9,2,Slowakije,Cyprus,6,1
