1968.0,Oostenrijk,Finland,2.0,1.0,24.0,9.0, 17,00,EK-Kwalificatie
1968.0,Polen,Frankrijk,1.0,4.0,17.0,9.0, 17,00,EK-Kwalificatie
1968.0,Nederland,German Democratic Republic,1.0,0.0,13.0,9.0, 17,00,EK-Kwalificatie
1968.0,Finland,Sovjet-Unie,2.0,5.0,6.0,9.0, 17,00,EK-Kwalificatie
1968.0,Noorwegen,Zweden,3.0,1.0,3.0,9.0, 17,00,EK-Kwalificatie
1968.0,Sovjet-Unie,Finland,2.0,0.0,30.0,8.0, 17,00,EK-Kwalificatie
1968.0,Sovjet-Unie,Griekenland,4.0,0.0,16.0,7.0, 17,00,EK-Kwalificatie
1968.0,Noorwegen,Bulgarije,0.0,0.0,29.0,6.0, 17,00,EK
1968.0,Roemenië,Italië,0.0,1.0,25.0,6.0, 17,00,EK
1968.0,Czechoslovakia,Turkije,3.0,0.0,18.0,6.0, 17,00,EK
1968.0,Sovjet-Unie,Oostenrijk,4.0,3.0,11.0,6.0, 17,00,EK
1968.0,Zweden,Bulgarije,0.0,2.0,11.0,6.0, 17,00,EK
1968.0,Noorwegen,Portugal,1.0,2.0,8.0,6.0, 17,00,EK
1968.0,Denemarken,German Democratic Republic,1.0,1.0,4.0,6.0, 17,00,EK
1968.0,Zweden,Portugal,1.0,1.0,1.0,6.0, 17,00,EK
1968.0,Spanje,Turkije,2.0,0.0,31.0,5.0, 17,00,EK-Kwalificatie
1968.0,Denemarken,Hongarije,0.0,2.0,24.0,5.0, 17,00,EK-Kwalificatie
1968.0,Zwitserland,Roemenië,7.0,1.0,24.0,5.0, 17,00,EK-Kwalificatie
1968.0,Ierland,Czechoslovakia,0.0,2.0,21.0,5.0, 17,00,EK-Kwalificatie
1968.0,Polen,België,3.0,1.0,21.0,5.0, 17,00,EK-Kwalificatie
1968.0,Albanië,Yugoslavia,0.0,2.0,14.0,5.0, 17,00,EK-Kwalificatie
1968.0,Finland,Griekenland,1.0,1.0,10.0,5.0, 17,00,EK-Kwalificatie
